dep,week,pop,P,cl_age90
46,2020-S24,14534,0,9
46,2020-S24,17327,0,19
46,2020-S24,12936,0,29
46,2020-S24,16429,0,39
46,2020-S24,19814,0,49
46,2020-S24,24719,0,59
46,2020-S24,28282,0,69
46,2020-S24,21745,0,79
46,2020-S24,13027,0,89
46,2020-S24,4353,0,90
46,2020-S24,173166,0,0
46,2020-S25,14534,0,9
46,2020-S25,17327,0,19
46,2020-S25,12936,0,29
46,2020-S25,16429,0,39
46,2020-S25,19814,0,49
46,2020-S25,24719,0,59
46,2020-S25,28282,0,69
46,2020-S25,21745,0,79
46,2020-S25,13027,0,89
46,2020-S25,4353,0,90
46,2020-S25,173166,0,0
46,2020-S26,14534,0,9
46,2020-S26,17327,0,19
46,2020-S26,12936,0,29
46,2020-S26,16429,0,39
46,2020-S26,19814,0,49
46,2020-S26,24719,0,59
46,2020-S26,28282,0,69
46,2020-S26,21745,0,79
46,2020-S26,13027,0,89
46,2020-S26,4353,0,90
46,2020-S26,173166,0,0
46,2020-S27,14534,0,9
46,2020-S27,17327,0,19
46,2020-S27,12936,0,29
46,2020-S27,16429,0,39
46,2020-S27,19814,0,49
46,2020-S27,24719,0,59
46,2020-S27,28282,0,69
46,2020-S27,21745,0,79
46,2020-S27,13027,0,89
46,2020-S27,4353,0,90
46,2020-S27,173166,0,0
46,2020-S28,14534,0,9
46,2020-S28,17327,0,19
46,2020-S28,12936,0,29
46,2020-S28,16429,0,39
46,2020-S28,19814,0,49
46,2020-S28,24719,0,59
46,2020-S28,28282,0,69
46,2020-S28,21745,0,79
46,2020-S28,13027,0,89
46,2020-S28,4353,0,90
46,2020-S28,173166,0,0
46,2020-S29,14534,0,9
46,2020-S29,17327,0,19
46,2020-S29,12936,0,29
46,2020-S29,16429,0,39
46,2020-S29,19814,0,49
46,2020-S29,24719,0,59
46,2020-S29,28282,0,69
46,2020-S29,21745,0,79
46,2020-S29,13027,0,89
46,2020-S29,4353,0,90
46,2020-S29,173166,0,0
46,2020-S30,14534,0,9
46,2020-S30,17327,2,19
46,2020-S30,12936,0,29
46,2020-S30,16429,0,39
46,2020-S30,19814,0,49
46,2020-S30,24719,0,59
46,2020-S30,28282,2,69
46,2020-S30,21745,0,79
46,2020-S30,13027,0,89
46,2020-S30,4353,0,90
46,2020-S30,173166,4,0
46,2020-S31,14534,0,9
46,2020-S31,17327,0,19
46,2020-S31,12936,0,29
46,2020-S31,16429,1,39
46,2020-S31,19814,0,49
46,2020-S31,24719,0,59
46,2020-S31,28282,0,69
46,2020-S31,21745,0,79
46,2020-S31,13027,0,89
46,2020-S31,4353,0,90
46,2020-S31,173166,1,0
46,2020-S32,14534,0,9
46,2020-S32,17327,1,19
46,2020-S32,12936,2,29
46,2020-S32,16429,1,39
46,2020-S32,19814,0,49
46,2020-S32,24719,0,59
46,2020-S32,28282,0,69
46,2020-S32,21745,0,79
46,2020-S32,13027,1,89
46,2020-S32,4353,0,90
46,2020-S32,173166,5,0
46,2020-S33,14534,0,9
46,2020-S33,17327,2,19
46,2020-S33,12936,1,29
46,2020-S33,16429,1,39
46,2020-S33,19814,3,49
46,2020-S33,24719,2,59
46,2020-S33,28282,0,69
46,2020-S33,21745,1,79
46,2020-S33,13027,1,89
46,2020-S33,4353,1,90
46,2020-S33,173166,12,0
46,2020-S34,14534,0,9
46,2020-S34,17327,3,19
46,2020-S34,12936,12,29
46,2020-S34,16429,4,39
46,2020-S34,19814,5,49
46,2020-S34,24719,1,59
46,2020-S34,28282,0,69
46,2020-S34,21745,0,79
46,2020-S34,13027,2,89
46,2020-S34,4353,0,90
46,2020-S34,173166,27,0
46,2020-S35,14534,1,9
46,2020-S35,17327,0,19
46,2020-S35,12936,3,29
46,2020-S35,16429,2,39
46,2020-S35,19814,4,49
46,2020-S35,24719,4,59
46,2020-S35,28282,0,69
46,2020-S35,21745,1,79
46,2020-S35,13027,1,89
46,2020-S35,4353,0,90
46,2020-S35,173166,16,0
46,2020-S36,14534,0,9
46,2020-S36,17327,7,19
46,2020-S36,12936,6,29
46,2020-S36,16429,1,39
46,2020-S36,19814,1,49
46,2020-S36,24719,2,59
46,2020-S36,28282,2,69
46,2020-S36,21745,3,79
46,2020-S36,13027,1,89
46,2020-S36,4353,0,90
46,2020-S36,173166,23,0
46,2020-S37,14534,1,9
46,2020-S37,17327,8,19
46,2020-S37,12936,8,29
46,2020-S37,16429,1,39
46,2020-S37,19814,10,49
46,2020-S37,24719,4,59
46,2020-S37,28282,7,69
46,2020-S37,21745,2,79
46,2020-S37,13027,1,89
46,2020-S37,4353,1,90
46,2020-S37,173166,43,0
46,2020-S38,14534,2,9
46,2020-S38,17327,20,19
46,2020-S38,12936,15,29
46,2020-S38,16429,7,39
46,2020-S38,19814,14,49
46,2020-S38,24719,8,59
46,2020-S38,28282,4,69
46,2020-S38,21745,4,79
46,2020-S38,13027,0,89
46,2020-S38,4353,1,90
46,2020-S38,173166,75,0
46,2020-S39,14534,3,9
46,2020-S39,17327,13,19
46,2020-S39,12936,24,29
46,2020-S39,16429,10,39
46,2020-S39,19814,10,49
46,2020-S39,24719,9,59
46,2020-S39,28282,9,69
46,2020-S39,21745,10,79
46,2020-S39,13027,4,89
46,2020-S39,4353,2,90
46,2020-S39,173166,94,0
46,2020-S40,14534,1,9
46,2020-S40,17327,12,19
46,2020-S40,12936,13,29
46,2020-S40,16429,4,39
46,2020-S40,19814,13,49
46,2020-S40,24719,6,59
46,2020-S40,28282,10,69
46,2020-S40,21745,5,79
46,2020-S40,13027,4,89
46,2020-S40,4353,2,90
46,2020-S40,173166,70,0
47,2020-S21,33156,0,9
47,2020-S21,36834,0,19
47,2020-S21,28435,0,29
47,2020-S21,35714,0,39
47,2020-S21,38760,0,49
47,2020-S21,45512,0,59
47,2020-S21,47036,2,69
47,2020-S21,36563,1,79
47,2020-S21,21707,1,89
47,2020-S21,6619,1,90
47,2020-S21,330336,5,0
47,2020-S22,33156,0,9
47,2020-S22,36834,0,19
47,2020-S22,28435,0,29
47,2020-S22,35714,0,39
47,2020-S22,38760,1,49
47,2020-S22,45512,0,59
47,2020-S22,47036,0,69
47,2020-S22,36563,2,79
47,2020-S22,21707,1,89
47,2020-S22,6619,0,90
47,2020-S22,330336,4,0
47,2020-S23,33156,0,9
47,2020-S23,36834,0,19
47,2020-S23,28435,0,29
47,2020-S23,35714,0,39
47,2020-S23,38760,0,49
47,2020-S23,45512,0,59
47,2020-S23,47036,0,69
47,2020-S23,36563,1,79
47,2020-S23,21707,0,89
47,2020-S23,6619,0,90
47,2020-S23,330336,1,0
47,2020-S24,33156,0,9
47,2020-S24,36834,0,19
47,2020-S24,28435,1,29
47,2020-S24,35714,0,39
47,2020-S24,38760,0,49
47,2020-S24,45512,3,59
47,2020-S24,47036,0,69
47,2020-S24,36563,0,79
47,2020-S24,21707,1,89
47,2020-S24,6619,0,90
47,2020-S24,330336,5,0
47,2020-S25,33156,0,9
47,2020-S25,36834,0,19
47,2020-S25,28435,0,29
47,2020-S25,35714,0,39
47,2020-S25,38760,0,49
47,2020-S25,45512,0,59
47,2020-S25,47036,0,69
47,2020-S25,36563,0,79
47,2020-S25,21707,0,89
47,2020-S25,6619,0,90
47,2020-S25,330336,0,0
47,2020-S26,33156,0,9
47,2020-S26,36834,1,19
47,2020-S26,28435,0,29
47,2020-S26,35714,2,39
47,2020-S26,38760,0,49
47,2020-S26,45512,0,59
47,2020-S26,47036,0,69
47,2020-S26,36563,0,79
47,2020-S26,21707,0,89
47,2020-S26,6619,0,90
47,2020-S26,330336,3,0
47,2020-S27,33156,0,9
47,2020-S27,36834,0,19
47,2020-S27,28435,0,29
47,2020-S27,35714,0,39
47,2020-S27,38760,0,49
47,2020-S27,45512,0,59
47,2020-S27,47036,0,69
47,2020-S27,36563,1,79
47,2020-S27,21707,0,89
47,2020-S27,6619,0,90
47,2020-S27,330336,1,0
47,2020-S28,33156,3,9
47,2020-S28,36834,0,19
47,2020-S28,28435,1,29
47,2020-S28,35714,2,39
47,2020-S28,38760,2,49
47,2020-S28,45512,0,59
47,2020-S28,47036,1,69
47,2020-S28,36563,0,79
47,2020-S28,21707,0,89
47,2020-S28,6619,0,90
47,2020-S28,330336,9,0
47,2020-S29,33156,0,9
47,2020-S29,36834,1,19
47,2020-S29,28435,0,29
47,2020-S29,35714,0,39
47,2020-S29,38760,0,49
47,2020-S29,45512,0,59
47,2020-S29,47036,1,69
47,2020-S29,36563,0,79
47,2020-S29,21707,0,89
47,2020-S29,6619,0,90
47,2020-S29,330336,2,0
47,2020-S30,33156,0,9
47,2020-S30,36834,2,19
47,2020-S30,28435,2,29
47,2020-S30,35714,0,39
47,2020-S30,38760,0,49
47,2020-S30,45512,1,59
47,2020-S30,47036,0,69
47,2020-S30,36563,0,79
47,2020-S30,21707,0,89
47,2020-S30,6619,0,90
47,2020-S30,330336,5,0
47,2020-S31,33156,0,9
47,2020-S31,36834,0,19
47,2020-S31,28435,0,29
47,2020-S31,35714,1,39
47,2020-S31,38760,0,49
47,2020-S31,45512,2,59
47,2020-S31,47036,2,69
47,2020-S31,36563,1,79
47,2020-S31,21707,1,89
47,2020-S31,6619,0,90
47,2020-S31,330336,7,0
47,2020-S32,33156,0,9
47,2020-S32,36834,0,19
47,2020-S32,28435,8,29
47,2020-S32,35714,6,39
47,2020-S32,38760,5,49
47,2020-S32,45512,2,59
47,2020-S32,47036,2,69
47,2020-S32,36563,2,79
47,2020-S32,21707,2,89
47,2020-S32,6619,0,90
47,2020-S32,330336,27,0
47,2020-S33,33156,3,9
47,2020-S33,36834,1,19
47,2020-S33,28435,3,29
47,2020-S33,35714,8,39
47,2020-S33,38760,6,49
47,2020-S33,45512,1,59
47,2020-S33,47036,3,69
47,2020-S33,36563,2,79
47,2020-S33,21707,1,89
47,2020-S33,6619,0,90
47,2020-S33,330336,28,0
47,2020-S34,33156,1,9
47,2020-S34,36834,10,19
47,2020-S34,28435,25,29
47,2020-S34,35714,12,39
47,2020-S34,38760,13,49
47,2020-S34,45512,19,59
47,2020-S34,47036,11,69
47,2020-S34,36563,11,79
47,2020-S34,21707,5,89
47,2020-S34,6619,0,90
47,2020-S34,330336,109,0
47,2020-S35,33156,7,9
47,2020-S35,36834,37,19
47,2020-S35,28435,42,29
47,2020-S35,35714,19,39
47,2020-S35,38760,12,49
47,2020-S35,45512,12,59
47,2020-S35,47036,20,69
47,2020-S35,36563,6,79
47,2020-S35,21707,1,89
47,2020-S35,6619,0,90
47,2020-S35,330336,158,0
47,2020-S36,33156,18,9
47,2020-S36,36834,26,19
47,2020-S36,28435,51,29
47,2020-S36,35714,32,39
47,2020-S36,38760,32,49
47,2020-S36,45512,21,59
47,2020-S36,47036,10,69
47,2020-S36,36563,7,79
47,2020-S36,21707,7,89
47,2020-S36,6619,2,90
47,2020-S36,330336,208,0
47,2020-S37,33156,9,9
47,2020-S37,36834,40,19
47,2020-S37,28435,42,29
47,2020-S37,35714,27,39
47,2020-S37,38760,30,49
47,2020-S37,45512,32,59
47,2020-S37,47036,16,69
47,2020-S37,36563,12,79
47,2020-S37,21707,5,89
47,2020-S37,6619,0,90
47,2020-S37,330336,213,0
47,2020-S38,33156,9,9
47,2020-S38,36834,29,19
47,2020-S38,28435,39,29
47,2020-S38,35714,20,39
47,2020-S38,38760,24,49
47,2020-S38,45512,25,59
47,2020-S38,47036,16,69
47,2020-S38,36563,15,79
47,2020-S38,21707,3,89
47,2020-S38,6619,1,90
47,2020-S38,330336,181,0
47,2020-S39,33156,8,9
47,2020-S39,36834,38,19
47,2020-S39,28435,48,29
47,2020-S39,35714,33,39
47,2020-S39,38760,34,49
47,2020-S39,45512,25,59
47,2020-S39,47036,15,69
47,2020-S39,36563,9,79
47,2020-S39,21707,2,89
47,2020-S39,6619,0,90
47,2020-S39,330336,213,0
47,2020-S40,33156,4,9
47,2020-S40,36834,27,19
47,2020-S40,28435,44,29
47,2020-S40,35714,32,39
47,2020-S40,38760,22,49
47,2020-S40,45512,31,59
47,2020-S40,47036,27,69
47,2020-S40,36563,18,79
47,2020-S40,21707,19,89
47,2020-S40,6619,24,90
47,2020-S40,330336,248,0
48,2020-S21,6983,0,9
48,2020-S21,8599,0,19
48,2020-S21,7003,0,29
48,2020-S21,7892,1,39
48,2020-S21,9437,2,49
48,2020-S21,10818,0,59
48,2020-S21,11069,0,69
48,2020-S21,7939,0,79
48,2020-S21,4982,0,89
48,2020-S21,1564,1,90
48,2020-S21,76286,4,0
48,2020-S22,6983,0,9
48,2020-S22,8599,0,19
48,2020-S22,7003,0,29
48,2020-S22,7892,0,39
48,2020-S22,9437,0,49
48,2020-S22,10818,0,59
48,2020-S22,11069,0,69
48,2020-S22,7939,0,79
48,2020-S22,4982,0,89
48,2020-S22,1564,0,90
48,2020-S22,76286,0,0
48,2020-S23,6983,0,9
48,2020-S23,8599,0,19
48,2020-S23,7003,0,29
48,2020-S23,7892,0,39
48,2020-S23,9437,0,49
48,2020-S23,10818,0,59
48,2020-S23,11069,0,69
48,2020-S23,7939,0,79
48,2020-S23,4982,0,89
48,2020-S23,1564,0,90
48,2020-S23,76286,0,0
48,2020-S24,6983,0,9
48,2020-S24,8599,0,19
48,2020-S24,7003,0,29
48,2020-S24,7892,0,39
48,2020-S24,9437,0,49
48,2020-S24,10818,0,59
48,2020-S24,11069,0,69
48,2020-S24,7939,0,79
48,2020-S24,4982,0,89
48,2020-S24,1564,0,90
48,2020-S24,76286,0,0
48,2020-S25,6983,0,9
48,2020-S25,8599,0,19
48,2020-S25,7003,0,29
48,2020-S25,7892,0,39
48,2020-S25,9437,0,49
48,2020-S25,10818,0,59
48,2020-S25,11069,0,69
48,2020-S25,7939,0,79
48,2020-S25,4982,0,89
48,2020-S25,1564,0,90
48,2020-S25,76286,0,0
48,2020-S26,6983,0,9
48,2020-S26,8599,0,19
48,2020-S26,7003,0,29
48,2020-S26,7892,0,39
48,2020-S26,9437,0,49
48,2020-S26,10818,0,59
48,2020-S26,11069,0,69
48,2020-S26,7939,0,79
48,2020-S26,4982,0,89
48,2020-S26,1564,0,90
48,2020-S26,76286,0,0
48,2020-S27,6983,0,9
48,2020-S27,8599,0,19
48,2020-S27,7003,0,29
48,2020-S27,7892,0,39
48,2020-S27,9437,0,49
48,2020-S27,10818,0,59
48,2020-S27,11069,0,69
48,2020-S27,7939,0,79
48,2020-S27,4982,0,89
48,2020-S27,1564,0,90
48,2020-S27,76286,0,0
48,2020-S28,6983,0,9
48,2020-S28,8599,0,19
48,2020-S28,7003,0,29
48,2020-S28,7892,0,39
48,2020-S28,9437,0,49
48,2020-S28,10818,0,59
48,2020-S28,11069,0,69
48,2020-S28,7939,0,79
48,2020-S28,4982,0,89
48,2020-S28,1564,0,90
48,2020-S28,76286,0,0
48,2020-S29,6983,0,9
48,2020-S29,8599,0,19
48,2020-S29,7003,0,29
48,2020-S29,7892,0,39
48,2020-S29,9437,0,49
48,2020-S29,10818,0,59
48,2020-S29,11069,0,69
48,2020-S29,7939,0,79
48,2020-S29,4982,0,89
48,2020-S29,1564,0,90
48,2020-S29,76286,0,0
48,2020-S30,6983,0,9
48,2020-S30,8599,0,19
48,2020-S30,7003,0,29
48,2020-S30,7892,0,39
48,2020-S30,9437,0,49
48,2020-S30,10818,0,59
48,2020-S30,11069,0,69
48,2020-S30,7939,0,79
48,2020-S30,4982,0,89
48,2020-S30,1564,0,90
48,2020-S30,76286,0,0
48,2020-S31,6983,0,9
48,2020-S31,8599,0,19
48,2020-S31,7003,0,29
48,2020-S31,7892,0,39
48,2020-S31,9437,0,49
48,2020-S31,10818,0,59
48,2020-S31,11069,0,69
48,2020-S31,7939,0,79
48,2020-S31,4982,0,89
48,2020-S31,1564,0,90
48,2020-S31,76286,0,0
48,2020-S32,6983,0,9
48,2020-S32,8599,1,19
48,2020-S32,7003,0,29
48,2020-S32,7892,0,39
48,2020-S32,9437,0,49
48,2020-S32,10818,0,59
48,2020-S32,11069,0,69
48,2020-S32,7939,0,79
48,2020-S32,4982,0,89
48,2020-S32,1564,0,90
48,2020-S32,76286,1,0
48,2020-S33,6983,0,9
48,2020-S33,8599,0,19
48,2020-S33,7003,3,29
48,2020-S33,7892,0,39
48,2020-S33,9437,1,49
48,2020-S33,10818,2,59
48,2020-S33,11069,0,69
48,2020-S33,7939,0,79
48,2020-S33,4982,1,89
48,2020-S33,1564,0,90
48,2020-S33,76286,7,0
48,2020-S34,6983,0,9
48,2020-S34,8599,2,19
48,2020-S34,7003,1,29
48,2020-S34,7892,2,39
48,2020-S34,9437,0,49
48,2020-S34,10818,1,59
48,2020-S34,11069,0,69
48,2020-S34,7939,0,79
48,2020-S34,4982,1,89
48,2020-S34,1564,0,90
48,2020-S34,76286,7,0
48,2020-S35,6983,0,9
48,2020-S35,8599,0,19
48,2020-S35,7003,4,29
48,2020-S35,7892,1,39
48,2020-S35,9437,1,49
48,2020-S35,10818,0,59
48,2020-S35,11069,1,69
48,2020-S35,7939,3,79
48,2020-S35,4982,3,89
48,2020-S35,1564,0,90
48,2020-S35,76286,13,0
48,2020-S36,6983,1,9
48,2020-S36,8599,1,19
48,2020-S36,7003,6,29
48,2020-S36,7892,2,39
48,2020-S36,9437,4,49
48,2020-S36,10818,7,59
48,2020-S36,11069,6,69
48,2020-S36,7939,1,79
48,2020-S36,4982,1,89
48,2020-S36,1564,2,90
48,2020-S36,76286,31,0
48,2020-S37,6983,1,9
48,2020-S37,8599,0,19
48,2020-S37,7003,3,29
48,2020-S37,7892,4,39
48,2020-S37,9437,4,49
48,2020-S37,10818,2,59
48,2020-S37,11069,1,69
48,2020-S37,7939,2,79
48,2020-S37,4982,2,89
48,2020-S37,1564,2,90
48,2020-S37,76286,21,0
48,2020-S38,6983,0,9
48,2020-S38,8599,4,19
48,2020-S38,7003,4,29
48,2020-S38,7892,6,39
48,2020-S38,9437,3,49
48,2020-S38,10818,8,59
48,2020-S38,11069,4,69
48,2020-S38,7939,6,79
48,2020-S38,4982,6,89
48,2020-S38,1564,8,90
48,2020-S38,76286,49,0
48,2020-S39,6983,2,9
48,2020-S39,8599,6,19
48,2020-S39,7003,7,29
48,2020-S39,7892,5,39
48,2020-S39,9437,6,49
48,2020-S39,10818,7,59
48,2020-S39,11069,4,69
48,2020-S39,7939,5,79
48,2020-S39,4982,7,89
48,2020-S39,1564,4,90
48,2020-S39,76286,53,0
48,2020-S40,6983,1,9
48,2020-S40,8599,6,19
48,2020-S40,7003,6,29
48,2020-S40,7892,8,39
48,2020-S40,9437,3,49
48,2020-S40,10818,1,59
48,2020-S40,11069,4,69
48,2020-S40,7939,3,79
48,2020-S40,4982,5,89
48,2020-S40,1564,7,90
48,2020-S40,76286,44,0
49,2020-S21,91261,1,9
49,2020-S21,112901,5,19
49,2020-S21,89587,13,29
49,2020-S21,95013,16,39
49,2020-S21,102005,8,49
49,2020-S21,102416,10,59
49,2020-S21,96660,4,69
49,2020-S21,67943,7,79
49,2020-S21,43315,7,89
49,2020-S21,14780,19,90
49,2020-S21,815881,90,0
49,2020-S22,91261,0,9
49,2020-S22,112901,3,19
49,2020-S22,89587,4,29
49,2020-S22,95013,9,39
49,2020-S22,102005,8,49
49,2020-S22,102416,4,59
49,2020-S22,96660,2,69
49,2020-S22,67943,3,79
49,2020-S22,43315,3,89
49,2020-S22,14780,4,90
49,2020-S22,815881,40,0
49,2020-S23,91261,3,9
49,2020-S23,112901,3,19
49,2020-S23,89587,5,29
49,2020-S23,95013,7,39
49,2020-S23,102005,3,49
49,2020-S23,102416,3,59
49,2020-S23,96660,0,69
49,2020-S23,67943,5,79
49,2020-S23,43315,4,89
49,2020-S23,14780,2,90
49,2020-S23,815881,35,0
49,2020-S24,91261,1,9
49,2020-S24,112901,4,19
49,2020-S24,89587,10,29
49,2020-S24,95013,1,39
49,2020-S24,102005,2,49
49,2020-S24,102416,6,59
49,2020-S24,96660,5,69
49,2020-S24,67943,8,79
49,2020-S24,43315,3,89
49,2020-S24,14780,7,90
49,2020-S24,815881,47,0
49,2020-S25,91261,2,9
49,2020-S25,112901,2,19
49,2020-S25,89587,3,29
49,2020-S25,95013,8,39
49,2020-S25,102005,1,49
49,2020-S25,102416,0,59
49,2020-S25,96660,1,69
49,2020-S25,67943,4,79
49,2020-S25,43315,5,89
49,2020-S25,14780,3,90
49,2020-S25,815881,29,0
49,2020-S26,91261,3,9
49,2020-S26,112901,3,19
49,2020-S26,89587,3,29
49,2020-S26,95013,2,39
49,2020-S26,102005,2,49
49,2020-S26,102416,1,59
49,2020-S26,96660,1,69
49,2020-S26,67943,3,79
49,2020-S26,43315,1,89
49,2020-S26,14780,1,90
49,2020-S26,815881,20,0
49,2020-S27,91261,0,9
49,2020-S27,112901,2,19
49,2020-S27,89587,5,29
49,2020-S27,95013,5,39
49,2020-S27,102005,4,49
49,2020-S27,102416,0,59
49,2020-S27,96660,0,69
49,2020-S27,67943,1,79
49,2020-S27,43315,1,89
49,2020-S27,14780,1,90
49,2020-S27,815881,19,0
49,2020-S28,91261,0,9
49,2020-S28,112901,3,19
49,2020-S28,89587,6,29
49,2020-S28,95013,6,39
49,2020-S28,102005,3,49
49,2020-S28,102416,4,59
49,2020-S28,96660,2,69
49,2020-S28,67943,3,79
49,2020-S28,43315,0,89
49,2020-S28,14780,0,90
49,2020-S28,815881,27,0
49,2020-S29,91261,6,9
49,2020-S29,112901,5,19
49,2020-S29,89587,13,29
49,2020-S29,95013,8,39
49,2020-S29,102005,5,49
49,2020-S29,102416,8,59
49,2020-S29,96660,4,69
49,2020-S29,67943,3,79
49,2020-S29,43315,2,89
49,2020-S29,14780,2,90
49,2020-S29,815881,56,0
49,2020-S30,91261,0,9
49,2020-S30,112901,8,19
49,2020-S30,89587,9,29
49,2020-S30,95013,9,39
49,2020-S30,102005,4,49
49,2020-S30,102416,3,59
49,2020-S30,96660,4,69
49,2020-S30,67943,4,79
49,2020-S30,43315,2,89
49,2020-S30,14780,0,90
49,2020-S30,815881,43,0
49,2020-S31,91261,4,9
49,2020-S31,112901,10,19
49,2020-S31,89587,15,29
49,2020-S31,95013,12,39
49,2020-S31,102005,10,49
49,2020-S31,102416,8,59
49,2020-S31,96660,4,69
49,2020-S31,67943,6,79
49,2020-S31,43315,5,89
49,2020-S31,14780,0,90
49,2020-S31,815881,74,0
49,2020-S32,91261,4,9
49,2020-S32,112901,5,19
49,2020-S32,89587,33,29
49,2020-S32,95013,12,39
49,2020-S32,102005,7,49
49,2020-S32,102416,6,59
49,2020-S32,96660,3,69
49,2020-S32,67943,8,79
49,2020-S32,43315,1,89
49,2020-S32,14780,1,90
49,2020-S32,815881,80,0
49,2020-S33,91261,8,9
49,2020-S33,112901,14,19
49,2020-S33,89587,31,29
49,2020-S33,95013,25,39
49,2020-S33,102005,17,49
49,2020-S33,102416,18,59
49,2020-S33,96660,10,69
49,2020-S33,67943,6,79
49,2020-S33,43315,1,89
49,2020-S33,14780,1,90
49,2020-S33,815881,131,0
49,2020-S34,91261,6,9
49,2020-S34,112901,35,19
49,2020-S34,89587,52,29
49,2020-S34,95013,52,39
49,2020-S34,102005,35,49
49,2020-S34,102416,21,59
49,2020-S34,96660,14,69
49,2020-S34,67943,4,79
49,2020-S34,43315,4,89
49,2020-S34,14780,0,90
49,2020-S34,815881,223,0
49,2020-S35,91261,10,9
49,2020-S35,112901,31,19
49,2020-S35,89587,60,29
49,2020-S35,95013,29,39
49,2020-S35,102005,27,49
49,2020-S35,102416,28,59
49,2020-S35,96660,14,69
49,2020-S35,67943,6,79
49,2020-S35,43315,0,89
49,2020-S35,14780,0,90
49,2020-S35,815881,205,0
49,2020-S36,91261,33,9
49,2020-S36,112901,71,19
49,2020-S36,89587,134,29
49,2020-S36,95013,67,39
49,2020-S36,102005,59,49
49,2020-S36,102416,28,59
49,2020-S36,96660,34,69
49,2020-S36,67943,7,79
49,2020-S36,43315,10,89
49,2020-S36,14780,0,90
49,2020-S36,815881,443,0
49,2020-S37,91261,48,9
49,2020-S37,112901,133,19
49,2020-S37,89587,161,29
49,2020-S37,95013,82,39
49,2020-S37,102005,60,49
49,2020-S37,102416,55,59
49,2020-S37,96660,25,69
49,2020-S37,67943,25,79
49,2020-S37,43315,17,89
49,2020-S37,14780,5,90
49,2020-S37,815881,612,0
49,2020-S38,91261,21,9
49,2020-S38,112901,196,19
49,2020-S38,89587,132,29
49,2020-S38,95013,62,39
49,2020-S38,102005,85,49
49,2020-S38,102416,51,59
49,2020-S38,96660,41,69
49,2020-S38,67943,17,79
49,2020-S38,43315,16,89
49,2020-S38,14780,4,90
49,2020-S38,815881,625,0
49,2020-S39,91261,11,9
49,2020-S39,112901,152,19
49,2020-S39,89587,145,29
49,2020-S39,95013,70,39
49,2020-S39,102005,67,49
49,2020-S39,102416,49,59
49,2020-S39,96660,32,69
49,2020-S39,67943,21,79
49,2020-S39,43315,16,89
49,2020-S39,14780,8,90
49,2020-S39,815881,571,0
49,2020-S40,91261,7,9
49,2020-S40,112901,95,19
49,2020-S40,89587,126,29
49,2020-S40,95013,78,39
49,2020-S40,102005,72,49
49,2020-S40,102416,65,59
49,2020-S40,96660,37,69
49,2020-S40,67943,27,79
49,2020-S40,43315,11,89
49,2020-S40,14780,2,90
49,2020-S40,815881,520,0
50,2020-S21,49168,0,9
50,2020-S21,56234,0,19
50,2020-S21,43715,0,29
50,2020-S21,52724,0,39
50,2020-S21,58061,0,49
50,2020-S21,68673,1,59
50,2020-S21,69331,0,69
50,2020-S21,50559,0,79
50,2020-S21,32934,0,89
50,2020-S21,9270,1,90
50,2020-S21,490669,2,0
50,2020-S22,49168,0,9
50,2020-S22,56234,0,19
50,2020-S22,43715,0,29
50,2020-S22,52724,1,39
50,2020-S22,58061,0,49
50,2020-S22,68673,0,59
50,2020-S22,69331,1,69
50,2020-S22,50559,0,79
50,2020-S22,32934,0,89
50,2020-S22,9270,0,90
50,2020-S22,490669,2,0
50,2020-S23,49168,0,9
50,2020-S23,56234,0,19
50,2020-S23,43715,1,29
50,2020-S23,52724,1,39
50,2020-S23,58061,0,49
50,2020-S23,68673,0,59
50,2020-S23,69331,0,69
50,2020-S23,50559,0,79
50,2020-S23,32934,0,89
50,2020-S23,9270,0,90
50,2020-S23,490669,2,0
50,2020-S24,49168,0,9
50,2020-S24,56234,1,19
50,2020-S24,43715,1,29
50,2020-S24,52724,1,39
50,2020-S24,58061,0,49
50,2020-S24,68673,0,59
50,2020-S24,69331,0,69
50,2020-S24,50559,1,79
50,2020-S24,32934,0,89
50,2020-S24,9270,0,90
50,2020-S24,490669,4,0
50,2020-S25,49168,0,9
50,2020-S25,56234,0,19
50,2020-S25,43715,0,29
50,2020-S25,52724,0,39
50,2020-S25,58061,0,49
50,2020-S25,68673,1,59
50,2020-S25,69331,1,69
50,2020-S25,50559,1,79
50,2020-S25,32934,0,89
50,2020-S25,9270,0,90
50,2020-S25,490669,3,0
50,2020-S26,49168,1,9
50,2020-S26,56234,0,19
50,2020-S26,43715,1,29
50,2020-S26,52724,1,39
50,2020-S26,58061,0,49
50,2020-S26,68673,1,59
50,2020-S26,69331,0,69
50,2020-S26,50559,0,79
50,2020-S26,32934,0,89
50,2020-S26,9270,0,90
50,2020-S26,490669,4,0
50,2020-S27,49168,0,9
50,2020-S27,56234,0,19
50,2020-S27,43715,1,29
50,2020-S27,52724,1,39
50,2020-S27,58061,0,49
50,2020-S27,68673,1,59
50,2020-S27,69331,0,69
50,2020-S27,50559,1,79
50,2020-S27,32934,1,89
50,2020-S27,9270,0,90
50,2020-S27,490669,5,0
50,2020-S28,49168,0,9
50,2020-S28,56234,0,19
